id,Price
300216,130.95385
300217,22.56715
300218,56.61094
300219,101.57092
300220,110.44864
300221,126.6224
300222,59.87688
300223,68.14303
300224,87.62131
300225,127.92636
300226,116.04941
300227,45.2575
300228,88.66005
300229,71.41432
300230,29.15235
300231,135.12613
300232,99.94971
300233,25.04643
300234,50.13677
300235,35.65296
300236,25.08911
300237,85.17471
300238,40.39718
300239,30.60621
300240,64.84341
300241,112.41057
300242,136.02612
300243,25.23508
300244,139.95031
300245,30.09543
300246,150.0
300247,48.45794
300248,73.84873
300249,150.0
300250,138.36754
300251,94.08796
300252,22.67262
300253,80.75517
300254,119.21213
300255,119.58095
300256,30.90143
300257,67.35384
300258,150.0
300259,57.40454
300260,39.81656
300261,71.42878
300262,119.98622
300263,120.62976
300264,83.12935
300265,20.13282
300266,43.4111
300267,52.57599
300268,132.63658
300269,34.2564
300270,115.12934
300271,119.3682
300272,17.26105
300273,117.87949
300274,39.99512
300275,29.67899
300276,49.80386
300277,77.17868
300278,129.45393
300279,71.66282
300280,100.68461
300281,137.89039
300282,28.28027
300283,89.17802
300284,139.1161
300285,21.58047
300286,96.78576
300287,140.75198
300288,17.28567
300289,54.32499
300290,19.55155
300291,111.11932
300292,113.53379
300293,139.22485
300294,94.12629
300295,60.64968
300296,106.96035
300297,115.11291
300298,80.12066
300299,15.0
300300,95.94472
300301,124.76809
300302,54.06914
300303,29.20385
300304,43.73785
300305,69.49705
300306,21.64754
300307,93.77368
300308,16.07219
300309,115.39897
300310,142.98774
300311,35.55794
300312,101.62765
300313,74.69949
300314,65.29668
300315,27.91485
300316,147.2452
300317,88.30917
300318,91.24071
300319,95.67961
300320,129.07782
300321,63.08303
300322,80.37019
300323,100.09508
300324,101.33902
300325,122.50639
300326,125.20926
300327,24.77831
300328,74.75556
300329,67.4998
300330,128.71765
300331,69.73799
300332,76.05864
300333,103.97876
300334,50.13172
300335,68.14048
300336,57.59887
300337,94.21803
300338,87.9309
300339,143.51432
300340,67.9309
300341,50.5769
300342,67.23204
300343,103.47776
300344,23.66079
300345,43.9795
300346,55.63258
300347,39.97802
300348,110.36555
300349,110.17827
300350,97.35082
300351,90.03156
300352,65.8483
300353,92.90418
300354,131.74037
300355,65.3216
300356,17.81426
300357,107.3331
300358,124.07731
300359,75.9074
300360,120.87531
300361,69.55506
300362,107.57007
300363,97.18463
300364,49.30788
300365,84.64606
300366,69.84294
300367,123.99691
300368,17.25232
300369,17.20743
300370,26.3165
300371,95.42259
300372,82.6414
300373,30.44445
300374,141.15893
300375,54.44165
300376,112.76954
300377,109.5094
300378,93.58356
300379,68.08073
300380,126.97772
300381,99.98134
300382,24.0943
300383,70.18039
300384,88.41456
300385,23.51934
300386,84.81999
300387,146.7011
300388,115.50043
300389,30.78014
300390,84.51995
300391,21.916
300392,32.72371
300393,57.57578
300394,23.28889
300395,20.14777
300396,70.95928
300397,128.73801
300398,16.38609
300399,29.79922
300400,104.85637
300401,104.04612
300402,89.93893
300403,95.9306
300404,83.78656
300405,130.96775
300406,59.96651
300407,82.42905
300408,61.05027
300409,135.23047
300410,127.36579
300411,96.34652
300412,148.29168
300413,26.3466
300414,124.34083
300415,139.31669
300416,28.32638
300417,146.39687
300418,148.62609
300419,75.38901
300420,30.28158
300421,128.25898
300422,112.07275
300423,24.73056
300424,24.342
300425,41.41011
300426,150.0
300427,51.0896
300428,113.72058
300429,57.51858
300430,42.71649
300431,106.37931
300432,38.04033
300433,31.81377
300434,17.88041
300435,15.99887
300436,84.70698
300437,113.49751
300438,126.57622
300439,133.15793
300440,104.98341
300441,31.65636
300442,137.20559
300443,102.92061
300444,53.65742
300445,67.38717
300446,126.55007
300447,89.13868
300448,28.08585
300449,55.35469
300450,125.40297
300451,18.66167
300452,83.57898
300453,129.40385
300454,50.88593
300455,113.87224
300456,85.90853
300457,104.12388
300458,131.55175
300459,39.31246
300460,138.94292
300461,25.35322
300462,59.24216
300463,30.81846
300464,123.71186
300465,124.59898
300466,129.45393
300467,23.86936
300468,44.12553
300469,36.90819
300470,39.98705
300471,31.98245
300472,118.77151
300473,111.77974
300474,21.66888
300475,93.93874
300476,49.42768
300477,31.65303
300478,67.40009
300479,15.87651
300480,136.91404
300481,122.34084
300482,96.46559
300483,138.99411
300484,102.61846
300485,53.36524
300486,93.07502
300487,117.58477
300488,138.88696
300489,102.38458
300490,72.78072
300491,117.15787
300492,133.23411
300493,34.9934
300494,150.0
300495,39.1048
300496,139.57219
300497,87.71762
300498,150.0
300499,127.55934
300500,80.85503
300501,52.1371
300502,66.33475
300503,40.67994
300504,77.69802
300505,70.90662
300506,60.46946
300507,105.54567
300508,96.69254
300509,28.24003
300510,62.91936
300511,117.86963
300512,58.86213
300513,147.87055
300514,117.37217
300515,68.28667
300516,135.92484
300517,73.51893
300518,16.65469
300519,147.92168
300520,38.76201
300521,55.01119
300522,143.48066
300523,41.78697
300524,129.69644
300525,32.5781
300526,75.27001
300527,87.97098
300528,32.61412
300529,33.94133
300530,146.31906
300531,144.80015
300532,109.62747
300533,54.9035
300534,94.13597
300535,27.59156
300536,46.59291
300537,144.19989
300538,135.73908
300539,95.97168
300540,87.83799
300541,84.73826
300542,48.58568
300543,120.83118
300544,78.31703
300545,146.23927
300546,16.84706
300547,100.72288
300548,70.27303
300549,100.64968
300550,69.84481
300551,116.98087
300552,26.48253
300553,88.95518
300554,74.7839
300555,137.44485
300556,65.66574
300557,99.13167
300558,34.63967
300559,124.38261
300560,85.35881
300561,44.23838
300562,74.42772
300563,56.71354
300564,24.85713
300565,141.74057
300566,57.40999
300567,44.39871
300568,111.20239
300569,48.21501
300570,150.0
300571,150.0
300572,32.30175
300573,143.56577
300574,31.83513
300575,60.60787
300576,121.25353
300577,48.82436
300578,83.16526
300579,76.25018
300580,121.68317
300581,67.48734
300582,60.61252
300583,77.5808
300584,23.82413
300585,48.94667
300586,56.54798
300587,69.41138
300588,132.54368
300589,41.95503
300590,38.74094
300591,19.90179
300592,150.0
300593,53.53318
300594,67.12658
300595,41.3557
300596,138.83251
300597,98.81122
300598,71.92263
300599,134.99156
300600,79.23767
300601,134.86389
300602,121.34289
300603,132.41856
300604,60.87922
300605,59.39688
300606,76.04664
300607,67.68232
300608,92.60179
300609,36.29811
300610,91.71149
300611,39.41699
300612,43.50497
300613,53.92739
300614,36.87038
300615,101.81064
300616,30.88336
300617,132.21187
300618,69.10007
300619,90.18278
300620,143.58914
300621,132.65309
300622,75.24673
300623,86.88454
300624,126.9968
300625,97.92216
300626,50.0243
300627,16.09272
300628,72.42531
300629,87.41518
300630,93.38914
300631,124.43135
300632,97.84155
300633,128.44775
300634,70.80868
300635,101.06105
300636,68.90366
300637,121.27562
300638,93.85767
300639,106.19418
300640,105.57932
300641,110.12091
300642,113.24665
300643,29.63281
300644,23.39857
300645,96.69254
300646,34.62098
300647,111.99277
300648,117.43984
300649,17.69693
300650,67.73901
300651,140.56506
300652,32.9879
300653,84.7948
300654,87.79006
300655,111.11706
300656,28.41014
300657,22.71896
300658,104.39846
300659,31.26141
300660,125.86651
300661,35.21015
300662,138.94166
300663,34.78044
300664,99.70108
300665,73.77765
300666,130.8131
300667,53.69686
300668,103.358
300669,110.97696
300670,89.2451
300671,76.26545
300672,99.03769
300673,87.42852
300674,98.11349
300675,105.82268
300676,73.34855
300677,123.84092
300678,16.69
300679,123.02616
300680,96.25368
300681,28.09832
300682,93.37688
300683,28.16342
300684,92.6624
300685,109.61522
300686,142.77497
300687,22.07595
300688,134.16368
300689,132.11396
300690,69.98304
300691,135.67026
300692,70.37508
300693,130.87603
300694,41.58322
300695,48.34632
300696,89.98529
300697,115.79815
300698,107.30784
300699,46.14695
300700,71.57053
300701,42.31444
300702,131.78182
300703,60.61252
300704,68.28388
300705,99.9272
300706,28.60166
300707,62.90209
300708,113.42642
300709,140.13606
300710,127.42888
300711,79.37151
300712,86.19691
300713,80.3816
300714,78.06607
300715,19.86233
300716,110.36232
300717,86.75724
300718,96.90551
300719,52.46218
300720,57.90878
300721,38.08677
300722,148.9164
300723,85.14517
300724,59.5016
300725,150.0
300726,129.79983
300727,94.44013
300728,94.63201
300729,15.0
300730,56.50582
300731,23.33117
300732,54.00739
300733,102.74407
300734,116.78698
300735,20.38775
300736,134.58733
300737,100.22948
300738,146.62157
300739,148.17808
300740,28.03079
300741,150.0
300742,108.25812
300743,64.14184
300744,71.38125
300745,125.4575
300746,61.04125
300747,52.73686
300748,99.06709
300749,109.26621
300750,122.15437
300751,112.22541
300752,53.37332
300753,142.45763
300754,24.21613
300755,100.96744
300756,127.68539
300757,131.41153
300758,110.2422
300759,114.49353
300760,20.89419
300761,117.28926
300762,67.38609
300763,64.32242
300764,42.27968
300765,45.10151
300766,24.28062
300767,135.60083
300768,122.16854
300769,138.96928
300770,138.43133
300771,70.05547
300772,135.19558
300773,57.92468
300774,107.79823
300775,40.20463
300776,25.75301
300777,58.89737
300778,122.41304
300779,43.37553
300780,61.39946
300781,88.67101
300782,108.55788
300783,114.65907
300784,59.0694
300785,137.01663
300786,15.09112
300787,122.60704
300788,118.86609
300789,82.36465
300790,54.05198
300791,41.0796
300792,126.36183
300793,66.99734
300794,21.3889
300795,73.44377
300796,145.71147
300797,64.19829
300798,20.67546
300799,17.96577
300800,34.61085
300801,135.03876
300802,102.72644
300803,65.02846
300804,84.41259
300805,20.99064
300806,32.66546
300807,82.52308
300808,27.28697
300809,20.5198
300810,18.09926
300811,50.74446
300812,70.97695
300813,35.24497
300814,140.0669
300815,18.13232
300816,22.3245
300817,109.43116
300818,74.4283
300819,81.12197
300820,130.51228
300821,43.46475
300822,19.63906
300823,98.26912
300824,68.95929
300825,130.25576
300826,134.84869
300827,109.59483
300828,73.0547
300829,98.66486
300830,116.81983
300831,40.04134
300832,66.77485
300833,58.35562
300834,128.18588
300835,47.03875
300836,32.12436
300837,75.54065
300838,63.58066
300839,100.35405
300840,45.89334
300841,133.22891
300842,109.65743
300843,150.0
300844,72.30796
300845,80.5084
300846,79.86663
300847,86.91138
300848,91.59926
300849,145.7975
300850,137.18966
300851,85.93854
300852,116.36091
300853,128.6521
300854,58.16016
300855,88.29533
300856,112.68082
300857,51.53082
300858,121.31817
300859,106.03398
300860,55.95028
300861,102.7175
300862,27.81191
300863,70.88457
300864,58.30879
300865,17.25232
300866,100.12628
300867,51.24113
300868,96.78576
300869,22.60945
300870,132.19415
300871,95.54776
300872,131.11909
300873,112.96395
300874,78.63156
300875,79.86192
300876,109.33184
300877,96.1822
300878,136.59641
300879,94.41209
300880,85.10511
300881,118.44374
300882,20.41975
300883,70.46317
300884,75.76766
300885,88.92751
300886,121.17667
300887,45.19587
300888,53.09955
300889,38.27093
300890,49.68059
300891,145.94341
300892,104.1005
300893,86.59928
300894,96.2449
300895,74.98588
300896,57.41397
300897,146.12494
300898,38.3901
300899,81.52815
300900,19.72792
300901,146.3447
300902,126.9721
300903,73.74632
300904,30.26716
300905,86.63472
300906,82.51836
300907,133.59335
300908,21.17457
300909,126.1052
300910,125.949
300911,17.0374
300912,52.38824
300913,31.93397
300914,116.89787
300915,81.91846
300916,142.39045
300917,15.18028
300918,92.70058
300919,63.01114
300920,103.13317
300921,56.55531
300922,76.51623
300923,52.30467
300924,121.05956
300925,132.38014
300926,103.96285
300927,25.0586
300928,27.76745
300929,29.36278
300930,55.59973
300931,114.05714
300932,67.14093
300933,144.86353
300934,116.26418
300935,20.52028
300936,140.04858
300937,32.50725
300938,105.58881
300939,87.20918
300940,99.86374
300941,29.08706
300942,117.16898
300943,41.13115
300944,74.96932
300945,20.33304
300946,40.41793
300947,81.82047
300948,144.48418
300949,130.63814
300950,141.82876
300951,39.16425
300952,148.40962
300953,134.29513
300954,145.07079
300955,48.40226
300956,128.40222
300957,122.17407
300958,104.83172
300959,65.83098
300960,108.76257
300961,62.73768
300962,148.48543
300963,140.58992
300964,147.93755
300965,74.06808
300966,45.56595
300967,112.12322
300968,35.03943
300969,140.47631
300970,72.53109
300971,56.31537
300972,41.23691
300973,27.42714
300974,116.0188
300975,66.06494
300976,148.24813
300977,20.83073
300978,115.34681
300979,101.23689
300980,59.56071
300981,93.95696
300982,103.09066
300983,91.60157
300984,18.25339
300985,16.41393
300986,99.68247
300987,58.40496
300988,136.34041
300989,75.76308
300990,34.4631
300991,95.2791
300992,142.29194
300993,46.77857
300994,102.1911
300995,36.83244
300996,56.39029
300997,127.66556
300998,62.36063
300999,26.39796
301000,105.8607
301001,66.86486
301002,17.98285
301003,25.60799
301004,17.34324
301005,52.26047
301006,57.08238
301007,28.93009
301008,115.89384
301009,25.95879
301010,138.28073
301011,150.0
301012,40.66127
301013,103.40411
301014,82.61502
301015,45.03795
301016,88.20457
301017,51.86637
301018,150.0
301019,80.03379
301020,30.42048
301021,27.36195
301022,133.29843
301023,67.54426
301024,58.73826
301025,95.12531
301026,28.61555
301027,63.12548
301028,142.91506
301029,15.14148
301030,94.45134
301031,64.76972
301032,101.84586
301033,46.77448
301034,89.19276
301035,59.90178
301036,76.3822
301037,110.69834
301038,144.61156
301039,126.16823
301040,64.49609
301041,48.0481
301042,81.2809
301043,16.06994
301044,109.38512
301045,113.09482
301046,34.82413
301047,133.97256
301048,16.23664
301049,52.99509
301050,120.23234
301051,144.17626
301052,113.1951
301053,34.48343
301054,15.0
301055,101.07542
301056,108.32612
301057,126.09581
301058,78.92761
301059,112.28991
301060,133.5359
301061,73.69127
301062,45.55412
301063,118.94926
301064,149.84951
301065,45.02159
301066,34.63967
301067,27.53476
301068,59.13243
301069,68.84043
301070,86.73802
301071,75.35317
301072,66.56114
301073,68.72108
301074,28.08761
301075,102.04857
301076,121.894
301077,33.35997
301078,95.42245
301079,83.34805
301080,108.67838
301081,105.98991
301082,110.03841
301083,70.06325
301084,93.70683
301085,104.68379
301086,128.28256
301087,52.04011
301088,102.69627
301089,39.54893
301090,150.0
301091,29.35028
301092,62.86353
301093,87.60791
301094,150.0
301095,95.89958
301096,55.013
301097,39.8395
301098,66.57381
301099,102.39203
301100,72.78429
301101,36.57579
301102,100.13262
301103,24.3365
301104,26.5639
301105,105.53371
301106,45.24438
301107,92.27197
301108,96.80072
301109,145.78499
301110,26.80556
301111,41.86879
301112,60.63282
301113,49.12003
301114,93.30756
301115,51.59805
301116,88.41436
301117,125.27958
301118,55.53617
301119,71.94814
301120,99.70108
301121,122.34926
301122,136.21678
301123,83.85812
301124,107.85685
301125,58.74271
301126,103.73832
301127,56.08809
301128,95.51393
301129,108.35779
301130,124.01334
301131,109.0066
301132,81.38467
301133,23.90675
301134,92.85074
301135,137.22953
301136,109.37048
301137,55.11321
301138,103.7443
301139,39.34013
301140,90.71932
301141,48.51281
301142,135.82059
301143,82.565105
301144,119.73015
301145,47.32927
301146,65.8291
301147,97.90182
301148,101.31175
301149,32.59541
301150,41.15986
301151,76.70907
301152,132.88798
301153,106.22336
301154,70.57412
301155,140.17013
301156,143.80086
301157,65.88919
301158,146.7011
301159,135.80149
301160,31.00089
301161,123.5248
301162,149.18231
301163,40.08912
301164,42.84049
301165,24.29048
301166,17.97734
301167,91.28049
301168,48.06989
301169,117.45821
301170,103.77127
301171,85.14602
301172,146.98876
301173,58.0684
301174,71.09599
301175,92.83331
301176,50.01854
301177,128.96877
301178,29.39409
301179,129.09282
301180,30.32521
301181,150.0
301182,39.52596
301183,142.47236
301184,29.76485
301185,100.83046
301186,93.13823
301187,42.86011
301188,101.83148
301189,59.84782
301190,139.62414
301191,92.10183
301192,27.5151
301193,56.10208
301194,30.32521
301195,24.35743
301196,51.15495
301197,77.49283
301198,75.96614
301199,22.94902
301200,70.91218
301201,69.29458
301202,44.70259
301203,148.0192
301204,74.60708
301205,123.27484
301206,135.99652
301207,113.31364
301208,61.07547
301209,131.35113
301210,91.29328
301211,48.65285
301212,22.17662
301213,132.38119
301214,15.77416
301215,28.92639
301216,98.25114
301217,133.59335
301218,24.46117
301219,48.24909
301220,32.83171
301221,125.87524
301222,117.60239
301223,48.40226
301224,35.62782
301225,44.62097
301226,81.29431
301227,123.89914
301228,139.37373
301229,52.06277
301230,77.58074
301231,30.04333
301232,98.17469
301233,102.1074
301234,52.10245
301235,19.38629
301236,97.77723
301237,128.92997
301238,24.15294
301239,120.78355
301240,78.65215
301241,30.00225
301242,57.36258
301243,117.13344
301244,21.98744
301245,40.67857
301246,98.3274
301247,108.62444
301248,29.12968
301249,48.91419
301250,119.65945
301251,67.30825
301252,128.90774
301253,42.79667
301254,83.34912
301255,90.16505
301256,138.42094
301257,97.44622
301258,74.14103
301259,131.92827
301260,111.96381
301261,15.83641
301262,16.92495
301263,103.69523
301264,79.80651
301265,121.14559
301266,132.04376
301267,36.45764
301268,89.72616
301269,150.0
301270,19.56985
301271,112.76167
301272,113.41685
301273,113.80566
301274,45.27264
301275,130.78444
301276,141.62552
301277,129.45432
301278,117.09811
301279,79.6802
301280,140.64483
301281,41.58666
301282,104.02132
301283,96.91311
301284,92.8317
301285,94.83215
301286,108.41254
301287,79.63261
301288,45.54609
301289,66.96628
301290,26.13674
301291,134.43367
301292,79.32179
301293,76.50411
301294,60.54707
301295,137.41996
301296,149.52628
301297,62.43052
301298,109.50257
301299,131.18345
301300,127.55777
301301,145.88226
301302,41.78247
301303,50.6847
301304,132.45855
301305,49.99521
301306,141.73857
301307,86.56669
301308,78.55905
301309,102.29601
301310,26.37209
301311,109.99178
301312,44.23699
301313,137.84167
301314,51.59805
301315,33.36082
301316,68.88816
301317,24.91661
301318,21.07593
301319,24.2716
301320,82.4145
301321,145.25737
301322,58.64903
301323,98.84795
301324,143.94574
301325,150.0
301326,15.46524
301327,131.91659
301328,135.12613
301329,131.70429
301330,126.05145
301331,55.16054
301332,149.80361
301333,24.91252
301334,70.38177
301335,110.46222
301336,34.41565
301337,19.83005
301338,23.00468
301339,112.9354
301340,112.39607
301341,72.01756
301342,97.33163
301343,89.00586
301344,116.39994
301345,85.35894
301346,83.83242
301347,130.77833
301348,130.219
301349,49.06738
301350,134.21218
301351,150.0
301352,31.29975
301353,146.54294
301354,61.83701
301355,104.42976
301356,98.3274
301357,72.97931
301358,99.83627
301359,108.15104
301360,138.34336
301361,92.72058
301362,20.36454
301363,51.91386
301364,94.99862
301365,99.84947
301366,24.1769
301367,149.73284
301368,90.30222
301369,33.69729
301370,51.11934
301371,58.33944
301372,27.46222
301373,141.2527
301374,41.20995
301375,48.57818
301376,39.06868
301377,129.97669
301378,18.37813
301379,21.41521
301380,27.26881
301381,22.90414
301382,93.85063
301383,39.26343
301384,146.31906
301385,85.7448
301386,121.79514
301387,149.28172
301388,72.28907
301389,59.11043
301390,73.76147
301391,98.96513
301392,26.05677
301393,132.41856
301394,103.95218
301395,92.98023
301396,44.6394
301397,110.95522
301398,117.40353
301399,57.8498
301400,89.05567
301401,16.02805
301402,60.83098
301403,118.23605
301404,61.11719
301405,82.99631
301406,94.46239
301407,86.74135
301408,138.81214
301409,54.3714
301410,133.77834
301411,87.32719
301412,130.85039
301413,50.67802
301414,143.10834
301415,39.10236
301416,32.34502
301417,65.07844
301418,98.40014
301419,37.03387
301420,36.90819
301421,116.45546
301422,128.84444
301423,126.83804
301424,36.52153
301425,150.0
301426,45.34649
301427,149.93023
301428,72.49655
301429,129.6519
301430,112.75663
301431,148.32875
301432,94.00664
301433,104.67053
301434,22.60398
301435,114.60064
301436,17.89511
301437,71.12434
301438,28.82301
301439,98.30087
301440,125.19599
301441,130.34705
301442,146.6092
301443,17.19336
301444,23.12345
301445,82.21046
301446,144.35712
301447,23.93817
301448,64.70926
301449,82.47514
301450,63.19236
301451,15.0
301452,141.74057
301453,88.63173
301454,18.12208
301455,65.57415
301456,130.72876
301457,33.31208
301458,116.85154
301459,33.79621
301460,111.55774
301461,15.69543
301462,87.91887
301463,84.73826
301464,71.42385
301465,34.58106
301466,85.33444
301467,32.3844
301468,53.70807
301469,136.75242
301470,83.46625
301471,148.57616
301472,19.41312
301473,26.55045
301474,86.25641
301475,43.80723
301476,55.67275
301477,129.0639
301478,72.40063
301479,118.05493
301480,90.80677
301481,58.5692
301482,41.39957
301483,120.40886
301484,56.72003
301485,31.01944
301486,52.92816
301487,68.35401
301488,53.75891
301489,143.04682
301490,129.65064
301491,125.95561
301492,117.85041
301493,31.8804
301494,136.85983
301495,66.10616
301496,96.08273
301497,137.77778
301498,60.1689
301499,23.26728
301500,44.93424
301501,64.71958
301502,73.4341
301503,130.72117
301504,41.21984
301505,144.70253
301506,43.41061
301507,58.62137
301508,66.45839
301509,150.0
301510,139.06761
301511,19.52721
301512,21.07974
301513,74.37779
301514,36.20475
301515,37.04277
301516,44.57748
301517,87.73138
301518,65.81928
301519,91.70823
301520,33.91647
301521,111.87787
301522,84.13659
301523,126.04308
301524,143.13751
301525,43.17323
301526,109.32615
301527,92.87121
301528,90.02904
301529,30.06158
301530,21.08584
301531,129.49188
301532,133.71396
301533,143.30256
301534,136.6924
301535,93.64797
301536,75.02563
301537,103.83781
301538,132.60054
301539,116.3638
301540,96.58138
301541,142.41241
301542,55.40839
301543,95.52783
301544,106.057
301545,133.35836
301546,60.69754
301547,115.79739
301548,84.25093
301549,17.5888
301550,80.1551
301551,86.39827
301552,52.08187
301553,89.75337
301554,80.17618
301555,23.19263
301556,16.29885
301557,37.60639
301558,80.91058
301559,102.84735
301560,141.17112
301561,43.56413
301562,150.0
301563,31.05367
301564,139.09838
301565,150.0
301566,99.97748
301567,124.88234
301568,57.08832
301569,21.58119
301570,74.26761
301571,118.07935
301572,120.72683
301573,104.62135
301574,145.76659
301575,78.89899
301576,150.0
301577,17.80418
301578,50.62356
301579,79.31198
301580,53.34769
301581,118.32722
301582,46.5647
301583,106.91685
301584,23.98033
301585,113.2775
301586,52.62427
301587,19.08596
301588,46.75957
301589,19.87745
301590,39.48372
301591,30.11097
301592,88.00712
301593,88.43214
301594,125.08542
301595,68.44083
301596,84.14968
301597,144.64547
301598,110.95522
301599,30.47924
301600,78.64827
301601,16.49912
301602,104.34381
301603,27.46356
301604,134.23867
301605,115.89445
301606,150.0
301607,54.2662
301608,38.63197
301609,45.26905
301610,51.66159
301611,34.87311
301612,45.79794
301613,56.71835
301614,33.49259
301615,71.34768
301616,23.25464
301617,20.89029
301618,63.08303
301619,41.61738
301620,61.79577
301621,99.3946
301622,41.35599
301623,42.36213
301624,17.25932
301625,92.81406
301626,34.28069
301627,67.01582
301628,135.16782
301629,133.21532
301630,18.32625
301631,59.94949
301632,108.42277
301633,61.38453
301634,134.51625
301635,98.65362
301636,130.26765
301637,89.39729
301638,123.46117
301639,74.94007
301640,61.84811
301641,136.89748
301642,83.06738
301643,144.86797
301644,76.44327
301645,111.66203
301646,142.44283
301647,57.74729
301648,66.75507
301649,116.00957
301650,20.67546
301651,79.41025
301652,51.44602
301653,25.78316
301654,71.82899
301655,140.49912
301656,23.95452
301657,66.10337
301658,106.72959
301659,139.81551
301660,80.51464
301661,130.08273
301662,30.68576
301663,50.38452
301664,16.98925
301665,64.61759
301666,106.81168
301667,95.67423
301668,32.93738
301669,28.82321
301670,72.68285
301671,57.51553
301672,121.69965
301673,64.90842
301674,125.81831
301675,136.29549
301676,122.53526
301677,138.43123
301678,16.89722
301679,55.94243
301680,138.03319
301681,34.40056
301682,20.6228
301683,72.6083
301684,51.77897
301685,21.27383
301686,97.25307
301687,56.88736
301688,32.49275
301689,81.67989
301690,29.21476
301691,20.92322
301692,77.5445
301693,143.58295
301694,22.37623
301695,133.71396
301696,132.62509
301697,85.70363
301698,133.77834
301699,24.598
301700,127.04574
301701,62.26317
301702,22.42664
301703,49.91919
301704,85.30293
301705,46.5647
301706,103.69852
301707,116.48368
301708,131.21835
301709,133.34314
301710,95.24773
301711,100.5986
301712,137.65229
301713,74.97954
301714,72.60503
301715,51.02643
301716,69.29908
301717,92.70994
301718,144.33683
301719,109.01425
301720,83.85187
301721,134.89929
301722,137.93108
301723,81.54151
301724,148.51527
301725,92.26877
301726,63.01051
301727,55.9355
301728,61.36576
301729,41.58053
301730,49.4882
301731,73.07821
301732,47.67304
301733,94.5649
301734,130.22309
301735,18.6644
301736,84.56272
301737,106.78689
301738,31.85737
301739,50.43515
301740,39.23757
301741,130.08072
301742,67.41245
301743,71.60193
301744,137.10629
301745,89.5768
301746,37.84021
301747,119.72565
301748,135.2971
301749,129.6519
301750,134.14639
301751,73.92781
301752,120.88207
301753,16.00377
301754,44.92976
